sale_id,order_id,date_id,product_id,region_id,customer_id,channel_id,quantidade,preco_unitario,valor_bruto,valor_desconto,valor_devolucao,valor_liquido,custo_total,lucro,cenario_analitico
14234,PED-114233,20240517,6,9,100,2,2,2763.36,5526.73,146.38,72.52,5307.82,3571.49,1736.34,Normal
14235,PED-114234,20240517,6,8,17,1,2,2553.51,5107.03,462.03,106.6,4538.4,3629.22,909.18,Normal
14236,PED-114235,20240517,11,2,21,1,3,654.3,1962.9,119.49,27.52,1815.89,1197.9,617.99,Normal
14237,PED-114236,20240517,4,3,44,1,1,1332.03,1332.03,111.37,10.84,1209.82,910.17,299.66,Normal
14238,PED-114237,20240517,10,9,26,2,3,366.87,1100.61,25.0,14.26,1061.35,581.0,480.35,Normal
14239,PED-114238,20240517,13,8,48,3,5,30.13,150.65,13.74,4.39,132.52,63.39,69.13,Normal
14240,PED-114239,20240517,10,10,125,2,3,340.32,1020.95,17.3,25.61,978.04,602.78,375.26,Normal
14241,PED-114240,20240517,1,7,38,1,1,4102.75,4102.75,162.57,5.91,3934.28,3134.54,799.74,Normal
14242,PED-114241,20240517,8,4,157,3,3,2178.59,6535.76,725.68,66.01,5744.06,4766.51,977.55,Normal
14243,PED-114242,20240518,14,5,71,2,11,8.15,89.7,2.16,0.89,86.65,33.45,53.2,Normal
14244,PED-114243,20240518,8,3,130,2,2,2107.36,4214.71,212.31,55.49,3946.91,3106.53,840.38,Normal
14245,PED-114244,20240518,5,4,4,1,2,1859.86,3719.71,287.68,34.34,3397.68,2514.55,883.14,Normal
14246,PED-114245,20240518,3,5,54,1,3,885.81,2657.42,118.02,66.28,2473.12,1767.54,705.58,Normal
14247,PED-114246,20240518,9,3,45,2,4,435.42,1741.68,78.75,32.45,1630.48,1004.33,626.15,Normal
14248,PED-114247,20240518,14,5,54,2,9,7.49,67.38,3.72,1.72,61.94,27.82,34.12,Normal
14249,PED-114248,20240518,5,10,5,2,3,1721.23,5163.68,196.08,69.01,4898.6,3789.47,1109.13,Normal
14250,PED-114249,20240518,10,7,81,2,1,368.33,368.33,17.98,3.55,346.79,201.98,144.81,Normal
14251,PED-114250,20240518,11,1,62,2,4,649.6,2598.39,82.8,38.7,2476.9,1655.89,821.01,Normal
14252,PED-114251,20240518,4,8,135,2,4,1454.32,5817.28,261.14,57.71,5498.42,3780.6,1717.82,Normal
14253,PED-114252,20240518,9,1,67,1,5,444.82,2224.09,208.49,29.17,1986.44,1227.65,758.78,Normal
14254,PED-114253,20240518,10,5,54,1,2,347.61,695.22,61.34,7.38,626.5,402.17,224.33,Normal
14255,PED-114254,20240518,4,9,42,2,1,1384.0,1384.0,19.25,06.05,1358.69,937.48,421.21,Normal
14256,PED-114255,20240518,3,1,116,1,4,842.34,3369.37,145.18,37.18,3187.0,2333.06,853.94,Normal
14257,PED-114256,20240518,7,2,53,3,3,1506.55,4519.64,522.12,58.64,3938.88,3028.25,910.63,Normal
14258,PED-114257,20240518,13,9,101,2,4,26.46,105.84,5.32,1.66,98.86,49.96,48.89,Normal
14259,PED-114258,20240518,10,4,78,2,1,354.13,354.13,12.7,4.74,336.69,196.61,140.08,Normal
14260,PED-114259,20240518,11,4,159,1,3,699.9,2099.7,164.65,41.02,1894.03,1238.99,655.04,Normal
14261,PED-114260,20240518,13,4,69,2,10,27.51,275.06,8.89,5.59,260.58,120.86,139.72,Normal
14262,PED-114261,20240519,9,2,89,1,4,404.58,1618.32,68.54,32.32,1517.46,957.49,559.97,Normal
14263,PED-114262,20240519,6,8,126,1,3,2685.8,8057.4,752.43,53.79,7251.18,5488.43,1762.75,Normal
14264,PED-114263,20240519,9,9,127,2,3,418.83,1256.48,14.75,26.51,1215.22,732.99,482.23,Normal
14265,PED-114264,20240519,11,7,69,2,4,655.99,2623.97,46.25,30.18,2547.54,1661.89,885.65,Normal
14266,PED-114265,20240519,11,4,69,1,3,690.49,2071.48,192.75,12.39,1866.33,1236.92,629.41,Normal
14267,PED-114266,20240519,15,10,125,2,3,789.04,2367.11,131.75,29.27,2206.09,1614.55,591.54,Normal
14268,PED-114267,20240519,7,8,81,3,2,1388.98,2777.96,198.71,29.85,2549.41,2052.65,496.76,Normal
14269,PED-114268,20240519,4,7,35,1,4,1319.13,5276.53,444.49,107.27,4724.77,3661.98,1062.79,Normal
14270,PED-114269,20240519,13,5,102,1,5,28.34,141.68,6.7,2.32,132.66,62.66,70.0,Normal
14271,PED-114270,20240519,10,8,16,1,4,369.25,1477.0,63.94,20.86,1392.2,775.67,616.53,Normal
14272,PED-114271,20240519,2,8,17,1,2,4914.12,9828.24,521.52,176.08,9130.64,7420.93,1709.7,Normal
14273,PED-114272,20240519,4,6,119,2,1,1373.37,1373.37,51.66,23.34,1298.37,944.65,353.73,Normal
14274,PED-114273,20240519,13,5,13,1,12,29.61,355.26,12.73,3.84,338.69,151.63,187.06,Normal
14275,PED-114274,20240519,13,7,156,2,13,28.57,371.42,12.01,3.75,355.66,161.2,194.46,Normal
14276,PED-114275,20240519,15,8,50,1,1,794.32,794.32,37.24,21.95,735.13,521.69,213.44,Normal
14277,PED-114276,20240519,10,6,131,3,2,344.84,689.68,36.88,13.96,638.85,399.19,239.66,Normal
14278,PED-114277,20240519,1,7,128,2,2,4451.74,8903.47,224.36,187.42,8491.69,5939.76,2551.93,Normal
14279,PED-114278,20240519,14,8,4,1,16,7.82,125.14,10.5,2.24,112.4,49.58,62.82,Normal
14280,PED-114279,20240519,5,7,56,2,2,1716.28,3432.55,97.96,67.44,3267.15,2564.91,702.24,Normal
14281,PED-114280,20240519,15,1,74,1,4,819.4,3277.59,286.47,21.83,2969.29,2141.82,827.47,Normal
14282,PED-114281,20240519,2,3,103,1,1,5458.23,5458.23,344.35,10.59,5103.29,3669.69,1433.6,Normal
14283,PED-114282,20240519,6,8,20,1,1,2663.15,2663.15,89.3,37.8,2536.06,1873.72,662.34,Normal
14284,PED-114283,20240519,14,5,130,1,7,7.84,54.9,2.5,0.11,52.29,21.39,30.9,Normal
14285,PED-114284,20240519,11,9,8,2,3,678.12,2034.36,56.91,17.55,1959.9,1221.04,738.85,Normal
14286,PED-114285,20240519,5,3,44,2,1,1824.32,1824.32,64.2,27.23,1732.89,1264.27,468.63,Normal
14287,PED-114286,20240519,10,9,9,1,5,337.8,1689.02,98.55,31.9,1558.57,991.33,567.24,Normal
14288,PED-114287,20240519,16,10,159,2,2,415.18,830.35,20.44,7.37,802.54,510.93,291.61,Normal
14289,PED-114288,20240519,5,1,108,1,2,1694.41,3388.81,214.33,48.76,3125.73,2595.75,529.97,Normal
14290,PED-114289,20240519,5,7,83,1,1,1843.49,1843.49,114.5,34.08,1694.91,1298.19,396.72,Normal
14291,PED-114290,20240519,9,5,129,1,1,424.08,424.08,30.55,5.18,388.35,247.17,141.17,Normal
14292,PED-114291,20240520,11,8,105,1,3,682.67,2048.0,197.74,13.23,1837.03,1186.93,650.1,Normal
14293,PED-114292,20240520,13,8,135,3,15,27.26,408.9,21.21,0.5,387.19,185.39,201.8,Normal
14294,PED-114293,20240520,9,7,61,2,5,395.83,1979.14,88.6,37.16,1853.38,1243.07,610.31,Normal
14295,PED-114294,20240520,14,10,158,1,12,8.59,103.04,9.61,0.14,93.3,35.88,57.42,Normal
14296,PED-114295,20240520,13,3,39,2,16,29.29,468.64,9.93,7.67,451.04,197.93,253.1,Normal
14297,PED-114296,20240520,14,1,80,2,17,8.49,144.37,4.61,4.23,135.52,52.15,83.37,Normal
14298,PED-114297,20240520,15,4,47,1,3,754.11,2262.34,167.13,66.17,2029.04,1644.36,384.69,Normal
14299,PED-114298,20240520,13,4,78,2,10,26.59,265.87,11.91,1.83,252.13,127.21,124.92,Normal
14300,PED-114299,20240520,2,1,30,2,3,4788.92,14366.77,176.36,146.16,14044.25,10945.71,3098.54,Normal
14301,PED-114300,20240520,13,6,114,2,11,28.46,313.04,13.3,8.91,290.83,135.66,155.17,Normal
14302,PED-114301,20240520,14,10,125,2,10,7.45,74.55,4.3,1.28,68.97,31.23,37.73,Normal
14303,PED-114302,20240520,13,1,98,2,9,30.13,271.17,15.16,0.48,255.53,109.89,145.65,Normal
14304,PED-114303,20240520,1,6,119,2,2,4430.95,8861.9,200.06,61.24,8600.61,6261.76,2338.84,Normal
14305,PED-114304,20240520,5,10,85,3,1,1862.03,1862.03,219.33,33.39,1609.31,1256.3,353.01,Normal
14306,PED-114305,20240520,7,9,121,2,3,1360.57,4081.71,183.19,71.59,3826.93,2922.64,904.29,Normal
14307,PED-114306,20240520,7,4,84,2,1,1458.14,1458.14,81.75,26.19,1350.21,1007.86,342.34,Normal
14308,PED-114307,20240520,14,9,95,3,7,8.63,60.43,4.17,0.69,55.57,21.24,34.33,Normal
14309,PED-114308,20240520,11,8,124,2,3,658.15,1974.45,101.03,2.54,1870.89,1195.1,675.78,Normal
14310,PED-114309,20240520,12,7,156,1,4,941.95,3767.81,269.48,103.55,3394.78,2575.74,819.04,Normal
14311,PED-114310,20240520,5,8,81,1,3,1736.73,5210.2,350.89,62.02,4797.29,3713.86,1083.43,Normal
14312,PED-114311,20240520,4,8,18,2,1,1356.57,1356.57,58.56,23.98,1274.03,947.59,326.43,Normal
14313,PED-114312,20240520,14,1,147,1,9,7.52,67.65,4.97,1.23,61.46,27.69,33.77,Normal
14314,PED-114313,20240520,16,8,122,1,3,432.55,1297.65,63.52,17.06,1217.07,776.66,440.41,Normal
14315,PED-114314,20240520,9,9,91,1,3,395.6,1186.8,41.37,28.45,1116.99,735.93,381.05,Normal
14316,PED-114315,20240520,1,5,94,2,3,4224.22,12672.66,617.23,126.45,11928.98,9205.19,2723.78,Normal
14317,PED-114316,20240520,9,4,43,1,1,394.16,394.16,32.33,4.69,357.14,246.77,110.37,Normal
14318,PED-114317,20240520,13,1,108,2,12,28.37,340.41,7.59,9.49,323.32,152.69,170.63,Normal
14319,PED-114318,20240520,9,7,113,3,3,431.01,1293.02,147.42,7.79,1137.81,758.43,379.37,Normal
14320,PED-114319,20240521,12,5,71,2,3,1030.96,3092.88,114.27,46.6,2932.01,1909.04,1022.97,Normal
14321,PED-114320,20240521,9,9,128,1,3,413.01,1239.02,72.4,8.2,1158.43,751.43,407.0,Normal
14322,PED-114321,20240521,9,10,153,1,2,435.71,871.43,37.04,4.9,829.49,503.32,326.17,Normal
14323,PED-114322,20240521,13,7,110,3,15,27.26,408.86,34.87,0.98,373.02,182.55,190.47,Normal
14324,PED-114323,20240521,9,6,60,2,4,391.9,1567.61,87.62,34.89,1445.11,1000.68,444.43,Normal
14325,PED-114324,20240521,11,5,67,3,4,677.59,2710.38,266.79,31.49,2412.09,1604.37,807.72,Normal
14326,PED-114325,20240521,2,6,56,1,2,5010.9,10021.79,950.37,192.67,8878.75,7267.36,1611.39,Normal
14327,PED-114326,20240521,3,10,52,1,3,912.92,2738.75,216.16,78.74,2443.85,1786.69,657.16,Normal
14328,PED-114327,20240521,5,5,2,2,3,1825.98,5477.94,115.7,60.77,5301.47,3848.93,1452.54,Normal
14329,PED-114328,20240521,10,6,131,2,3,328.59,985.77,11.78,22.28,951.71,592.8,358.91,Normal
14330,PED-114329,20240521,9,3,109,1,4,399.38,1597.54,105.44,5.13,1486.97,1005.37,481.6,Normal
14331,PED-114330,20240521,11,4,36,1,1,638.76,638.76,33.06,4.55,601.16,406.09,195.07,Normal
14332,PED-114331,20240521,6,6,23,1,3,2581.33,7744.0,738.44,120.44,6885.12,5504.67,1380.45,Normal
14333,PED-114332,20240521,11,2,21,1,2,612.57,1225.14,98.14,14.48,1112.52,816.48,296.04,Normal
14334,PED-114333,20240521,12,1,98,1,4,939.26,3757.06,116.58,87.81,3552.67,2600.48,952.19,Normal
14335,PED-114334,20240521,11,5,55,1,2,675.07,1350.15,91.77,10.12,1248.26,801.29,446.97,Normal
14336,PED-114335,20240521,6,4,146,1,1,2632.96,2632.96,261.57,62.52,2308.86,1805.78,503.08,Normal
14337,PED-114336,20240521,8,7,97,2,1,2209.95,2209.95,60.76,29.26,2119.93,1598.79,521.14,Normal
14338,PED-114337,20240521,10,10,125,3,3,338.19,1014.56,86.73,8.64,919.19,577.08,342.11,Normal
14339,PED-114338,20240521,10,6,63,2,2,328.42,656.84,21.2,10.63,625.02,406.69,218.32,Normal
14340,PED-114339,20240521,1,8,87,1,2,4424.31,8848.61,415.16,147.39,8286.07,6018.64,2267.44,Normal
14341,PED-114340,20240521,14,9,118,3,9,8.47,76.25,8.53,1.89,65.83,28.13,37.7,Normal
14342,PED-114341,20240521,11,1,98,3,1,645.52,645.52,60.74,7.38,577.39,395.98,181.41,Normal
14343,PED-114342,20240521,11,10,158,2,2,661.99,1323.99,16.7,35.78,1271.51,793.72,477.79,Normal
14344,PED-114343,20240521,10,3,104,2,3,361.98,1085.94,64.12,12.02,1009.8,608.48,401.32,Normal
14345,PED-114344,20240521,13,8,78,2,15,27.28,409.25,7.6,0.26,401.39,187.79,213.6,Normal
14346,PED-114345,20240521,4,9,104,1,3,1348.79,4046.37,180.67,15.92,3849.78,2815.23,1034.54,Normal
14347,PED-114346,20240522,2,5,54,3,3,5158.55,15475.64,817.56,461.57,14196.51,11162.14,3034.37,Normal
14348,PED-114347,20240522,13,9,10,1,6,28.46,170.78,9.69,3.94,157.15,75.54,81.61,Normal
14349,PED-114348,20240522,9,9,42,1,3,393.91,1181.73,101.15,10.02,1070.56,724.16,346.41,Normal
14350,PED-114349,20240522,10,10,88,1,4,350.94,1403.76,102.77,17.67,1283.32,805.45,477.87,Normal
14351,PED-114350,20240522,14,4,69,1,11,7.9,86.95,06.06,1.62,79.27,34.52,44.75,Normal
14352,PED-114351,20240522,9,4,4,1,5,431.02,2155.09,91.08,34.04,2029.96,1194.03,835.94,Normal
14353,PED-114352,20240522,5,4,51,1,2,1751.12,3502.24,298.55,56.79,3146.89,2548.26,598.63,Normal
14354,PED-114353,20240522,1,7,126,2,3,4133.6,12400.79,469.18,274.45,11657.15,9433.11,2224.04,Normal
14355,PED-114354,20240522,10,6,3,3,3,339.12,1017.36,84.83,15.63,916.9,609.75,307.15,Normal
14356,PED-114355,20240522,11,10,51,1,4,681.73,2726.92,91.75,9.82,2625.34,1665.57,959.77,Normal
14357,PED-114356,20240522,5,3,39,1,1,1798.23,1798.23,134.82,21.89,1641.53,1255.05,386.47,Normal
14358,PED-114357,20240522,9,9,29,1,5,424.54,2122.71,173.39,11.3,1938.02,1257.58,680.44,Normal
14359,PED-114358,20240522,4,9,33,1,3,1361.83,4085.49,197.11,31.98,3856.4,2798.5,1057.9,Normal
14360,PED-114359,20240522,3,1,62,3,1,868.28,868.28,103.91,3.79,760.58,602.32,158.26,Normal
14361,PED-114360,20240522,4,6,114,2,2,1332.21,2664.41,91.78,67.51,2505.13,1890.92,614.21,Normal
14362,PED-114361,20240522,5,5,57,1,2,1686.86,3373.72,108.65,70.23,3194.83,2559.82,635.01,Normal
14363,PED-114362,20240522,5,6,74,3,1,1893.29,1893.29,205.13,8.34,1679.83,1265.9,413.93,Normal
14364,PED-114363,20240522,9,8,75,2,3,450.69,1352.08,25.74,24.4,1301.94,722.82,579.11,Normal
14365,PED-114364,20240522,6,4,84,2,2,2748.4,5496.8,304.63,131.78,5060.39,3579.65,1480.73,Normal
14366,PED-114365,20240522,6,1,136,1,2,2781.29,5562.57,527.12,41.57,4993.89,3593.58,1400.3,Normal
14367,PED-114366,20240522,8,8,17,2,3,2311.08,6933.25,248.75,27.89,6656.61,4789.52,1867.09,Normal
14368,PED-114367,20240522,9,7,110,3,2,415.88,831.76,87.69,14.87,729.2,483.41,245.79,Normal
14369,PED-114368,20240522,1,7,130,1,1,3911.01,3911.01,176.48,55.55,3678.99,3031.07,647.92,Normal
14370,PED-114369,20240522,9,5,130,1,4,392.72,1570.87,83.91,42.47,1444.5,961.86,482.64,Normal
14371,PED-114370,20240522,15,10,146,1,1,798.19,798.19,28.71,0.74,768.74,546.78,221.96,Normal
14372,PED-114371,20240522,12,3,79,1,2,995.3,1990.6,68.96,9.33,1912.31,1294.4,617.91,Normal
14373,PED-114372,20240522,9,4,43,2,1,394.8,394.8,13.86,0.49,380.46,246.62,133.84,Normal
14374,PED-114373,20240522,11,9,132,2,3,659.13,1977.4,105.43,29.67,1842.3,1242.73,599.57,Normal
14375,PED-114374,20240522,14,7,68,2,6,7.87,47.24,1.9,0.19,45.15,18.08,27.07,Normal
14376,PED-114375,20240522,13,3,103,1,13,28.35,368.61,27.38,5.11,336.12,164.84,171.28,Normal
14377,PED-114376,20240522,16,7,112,1,4,435.66,1742.64,67.32,22.15,1653.18,1031.38,621.8,Normal
14378,PED-114377,20240522,16,10,32,1,5,393.62,1968.09,166.51,52.41,1749.17,1295.54,453.63,Normal
14379,PED-114378,20240523,3,7,110,2,2,893.53,1787.07,69.09,34.16,1683.81,1227.82,455.99,Normal
14380,PED-114379,20240523,5,3,83,1,3,1819.83,5459.5,219.16,58.05,5182.29,3762.81,1419.48,Normal
14381,PED-114380,20240523,6,7,112,1,1,2682.13,2682.13,255.07,47.74,2379.31,1817.3,562.01,Normal
14382,PED-114381,20240523,4,5,58,2,1,1359.26,1359.26,52.49,15.58,1291.19,934.17,357.02,Normal
14383,PED-114382,20240523,3,1,67,1,2,876.94,1753.88,59.45,30.2,1664.23,1199.14,465.09,Normal
14384,PED-114383,20240523,2,1,96,1,2,5220.63,10441.25,956.16,263.08,9222.01,7440.36,1781.65,Normal
14385,PED-114384,20240523,9,5,98,1,1,417.23,417.23,17.86,11.12,388.24,250.1,138.14,Normal
14386,PED-114385,20240523,12,4,36,1,2,1050.12,2100.23,148.98,57.56,1893.69,1254.74,638.95,Normal
14387,PED-114386,20240523,16,8,108,1,2,400.41,800.82,57.07,8.6,735.16,497.0,238.15,Normal
14388,PED-114387,20240523,4,9,10,1,4,1476.19,5904.78,293.78,143.98,5467.02,3739.41,1727.62,Normal
14389,PED-114388,20240523,3,5,2,2,3,867.17,2601.5,142.34,46.45,2412.71,1819.61,593.1,Normal
14390,PED-114389,20240523,14,10,96,1,5,08.08,40.38,2.47,0.27,37.64,15.62,22.02,Normal
14391,PED-114390,20240523,8,2,111,3,1,2130.41,2130.41,200.55,22.06,1907.8,1531.37,376.43,Normal
14392,PED-114391,20240523,8,9,16,2,2,2331.88,4663.75,214.28,137.23,4312.24,3149.09,1163.15,Normal
14393,PED-114392,20240523,12,4,14,1,2,996.91,1993.81,71.3,0.02,1922.49,1267.8,654.69,Normal
14394,PED-114393,20240523,14,7,10,1,14,7.57,105.97,7.64,2.3,96.04,43.26,52.78,Normal
14395,PED-114394,20240523,5,10,97,2,1,1758.52,1758.52,24.66,45.72,1688.14,1272.65,415.5,Normal
14396,PED-114395,20240523,6,6,25,2,1,2544.89,2544.89,82.62,20.33,2441.95,1871.21,570.73,Normal
14397,PED-114396,20240523,14,8,75,1,5,7.82,39.08,3.4,0.5,35.17,15.15,20.02,Normal
14398,PED-114397,20240523,12,10,79,2,1,1002.02,1002.02,14.99,12.8,974.23,642.9,331.33,Normal
14399,PED-114398,20240523,6,4,73,2,1,2485.61,2485.61,70.83,14.39,2400.4,1872.61,527.79,Normal
14400,PED-114399,20240523,12,3,59,2,1,971.42,971.42,45.85,27.13,898.44,618.01,280.43,Normal
14401,PED-114400,20240523,2,2,53,1,3,5422.41,16267.23,851.82,481.68,14933.72,11176.84,3756.88,Normal
14402,PED-114401,20240523,9,8,20,1,4,411.44,1645.76,123.33,43.2,1479.24,986.72,492.51,Normal
14403,PED-114402,20240523,6,9,9,2,2,2682.43,5364.86,315.91,79.67,4969.28,3614.37,1354.9,Normal
14404,PED-114403,20240523,6,6,63,1,2,2731.19,5462.38,425.49,50.57,4986.32,3602.62,1383.7,Normal
14405,PED-114404,20240524,12,8,92,1,1,969.67,969.67,72.79,26.79,870.08,631.93,238.15,Normal
14406,PED-114405,20240524,2,5,2,1,3,5207.45,15622.35,910.75,188.19,14523.4,10799.07,3724.34,Normal
14407,PED-114406,20240524,10,5,54,3,5,352.04,1760.19,208.38,35.74,1516.06,986.54,529.52,Normal
14408,PED-114407,20240524,8,7,34,2,3,2106.24,6318.71,177.44,131.52,6009.75,4740.43,1269.32,Normal
14409,PED-114408,20240524,7,10,32,2,3,1453.32,4359.95,220.37,79.42,4060.15,3035.19,1024.97,Normal
14410,PED-114409,20240524,6,6,98,3,2,2496.29,4992.58,433.83,97.88,4460.86,3698.36,762.51,Normal
14411,PED-114410,20240524,11,9,29,3,4,610.24,2440.97,278.85,47.48,2114.64,1676.15,438.49,Normal
14412,PED-114411,20240524,4,9,128,1,2,1332.49,2664.98,174.66,1.99,2488.33,1908.54,579.79,Normal
14413,PED-114412,20240524,7,8,97,2,2,1493.35,2986.7,100.89,20.42,2865.39,2015.82,849.57,Normal
14414,PED-114413,20240524,8,5,18,2,1,2247.16,2247.16,53.33,48.08,2145.75,1531.38,614.37,Normal
14415,PED-114414,20240524,11,8,73,1,1,630.18,630.18,23.5,9.14,597.54,412.68,184.86,Normal
14416,PED-114415,20240524,11,7,155,1,2,649.91,1299.81,117.77,29.87,1152.17,837.36,314.82,Normal
14417,PED-114416,20240524,14,1,66,2,12,8.33,99.98,5.69,2.7,91.59,36.72,54.87,Normal
14418,PED-114417,20240524,10,8,48,2,2,332.23,664.45,34.52,15.0,614.94,392.62,222.31,Normal
14419,PED-114418,20240524,14,8,68,2,10,7.89,78.91,3.56,0.69,74.66,29.91,44.76,Normal
14420,PED-114419,20240524,10,3,1,3,3,342.57,1027.72,61.07,29.45,937.2,592.45,344.75,Normal
14421,PED-114420,20240524,6,6,70,2,2,2669.85,5339.69,205.17,2.37,5132.15,3623.21,1508.94,Normal
14422,PED-114421,20240524,14,5,117,2,12,7.64,91.69,2.1,0.55,89.04,36.94,52.1,Normal
14423,PED-114422,20240524,4,4,97,1,2,1466.07,2932.14,265.58,79.19,2587.37,1812.46,774.91,Normal
14424,PED-114423,20240524,5,8,122,1,2,1856.94,3713.87,288.13,29.37,3396.38,2608.03,788.34,Normal
14425,PED-114424,20240524,14,5,54,1,13,8.27,107.47,3.26,1.36,102.85,39.18,63.67,Normal
14426,PED-114425,20240524,4,1,66,1,1,1473.71,1473.71,85.28,16.36,1372.07,949.08,423.0,Normal
14427,PED-114426,20240524,6,9,132,2,2,2564.1,5128.2,199.14,148.32,4780.74,3597.72,1183.02,Normal
14428,PED-114427,20240524,13,6,12,1,10,26.42,264.2,11.03,5.37,247.8,122.12,125.68,Normal
14429,PED-114428,20240524,9,7,16,2,5,394.15,1970.76,88.53,37.1,1845.12,1261.88,583.24,Normal
14430,PED-114429,20240524,10,9,134,3,4,349.78,1399.12,150.62,10.27,1238.23,776.01,462.22,Normal
14431,PED-114430,20240524,11,5,71,2,1,667.08,667.08,40.02,16.85,610.2,410.89,199.32,Normal
14432,PED-114431,20240524,10,5,1,1,2,332.42,664.83,64.49,12.41,587.94,385.02,202.92,Normal
14433,PED-114432,20240524,2,9,6,2,3,5347.42,16042.27,304.06,323.15,15415.06,10923.34,4491.72,Normal
14434,PED-114433,20240524,10,4,69,2,5,361.82,1809.08,86.49,15.41,1707.18,1013.69,693.49,Normal
14435,PED-114434,20240524,13,8,10,1,9,28.26,254.37,17.97,3.37,233.03,108.71,124.32,Normal
14436,PED-114435,20240524,1,5,2,2,3,4232.61,12697.84,712.07,369.57,11616.21,9254.35,2361.85,Normal
14437,PED-114436,20240524,11,7,61,2,3,676.72,2030.16,40.62,30.49,1959.05,1222.83,736.21,Normal
14438,PED-114437,20240524,3,7,106,3,2,937.69,1875.39,158.29,53.96,1663.14,1224.63,438.51,Normal
14439,PED-114438,20240524,12,3,59,2,2,918.75,1837.5,106.63,16.4,1714.48,1273.49,440.99,Normal
14440,PED-114439,20240524,9,9,7,2,5,399.64,1998.19,83.2,7.43,1907.55,1241.25,666.3,Normal
14441,PED-114440,20240525,10,8,135,1,4,377.08,1508.33,112.45,36.22,1359.65,790.07,569.58,Normal
14442,PED-114441,20240525,5,10,158,3,2,1769.96,3539.93,416.37,23.0,3100.56,2529.41,571.15,Normal
14443,PED-114442,20240525,15,9,8,2,1,759.41,759.41,38.35,14.65,706.41,534.75,171.66,Normal
14444,PED-114443,20240525,11,2,151,3,3,635.3,1905.9,200.77,18.19,1686.94,1244.42,442.52,Normal
14445,PED-114444,20240525,5,7,12,2,2,1694.68,3389.37,103.78,50.41,3235.18,2575.4,659.78,Normal
14446,PED-114445,20240525,7,8,17,3,1,1343.95,1343.95,118.8,11.89,1213.25,977.31,235.94,Normal
14447,PED-114446,20240525,14,3,11,2,5,7.83,39.14,1.37,0.26,37.51,15.5,22.01,Normal
14448,PED-114447,20240525,10,1,96,2,3,370.65,1111.95,65.24,27.45,1019.26,578.06,441.2,Normal
14449,PED-114448,20240525,2,1,122,2,1,5059.67,5059.67,261.27,38.68,4759.71,3625.87,1133.84,Normal
14450,PED-114449,20240525,11,9,158,3,2,648.38,1296.77,128.77,34.38,1133.62,817.96,315.66,Normal
14451,PED-114450,20240525,10,8,46,1,3,326.57,979.71,31.58,20.18,927.96,588.17,339.79,Normal
14452,PED-114451,20240525,1,6,74,2,3,4386.62,13159.86,739.15,367.15,12053.55,9416.18,2637.37,Normal
14453,PED-114452,20240525,5,10,146,1,3,1875.88,5627.65,423.58,91.71,5112.37,3730.12,1382.25,Normal
14454,PED-114453,20240525,13,8,111,1,10,29.66,296.64,13.74,1.75,281.15,126.57,154.58,Normal
14455,PED-114454,20240525,10,1,147,2,1,354.34,354.34,18.33,05.01,331.01,194.62,136.38,Normal
14456,PED-114455,20240525,10,1,96,1,4,344.14,1376.56,88.88,17.82,1269.86,802.09,467.78,Normal
14457,PED-114456,20240525,10,6,114,2,3,350.55,1051.64,50.46,11.05,990.13,588.76,401.37,Normal
14458,PED-114457,20240525,11,6,60,2,3,610.08,1830.23,58.85,12.45,1758.93,1212.48,546.45,Normal
14459,PED-114458,20240525,13,8,50,3,4,30.04,120.16,8.6,1.92,109.64,51.13,58.51,Normal
14460,PED-114459,20240525,5,4,69,1,1,1826.3,1826.3,103.71,19.0,1703.59,1263.73,439.86,Normal
14461,PED-114460,20240525,7,5,145,2,2,1440.23,2880.46,152.61,5.19,2722.66,2013.35,709.32,Normal
14462,PED-114461,20240525,13,9,118,2,10,26.63,266.28,2.97,3.75,259.56,121.98,137.57,Normal
14463,PED-114462,20240525,11,8,84,1,4,691.28,2765.12,172.36,1.17,2591.59,1580.96,1010.63,Normal
14464,PED-114463,20240525,7,3,64,2,3,1397.59,4192.78,149.31,122.51,3920.96,3014.15,906.81,Normal
14465,PED-114464,20240525,5,8,25,1,1,1767.64,1767.64,100.21,20.66,1646.77,1246.41,400.36,Normal
14466,PED-114465,20240525,13,1,34,3,4,29.45,117.79,13.88,3.11,100.8,50.9,49.9,Normal
14467,PED-114466,20240525,5,8,151,2,3,1889.99,5669.98,253.03,25.07,5391.89,3827.35,1564.54,Normal
14468,PED-114467,20240525,9,4,6,1,5,414.33,2071.64,121.23,43.98,1906.43,1255.97,650.46,Normal
14469,PED-114468,20240525,1,8,66,2,1,4109.18,4109.18,171.08,1.79,3936.31,3132.98,803.33,Normal
14470,PED-114469,20240526,5,4,13,1,3,1764.48,5293.44,163.85,105.69,5023.89,3773.08,1250.81,Normal
14471,PED-114470,20240526,5,8,160,2,1,1846.78,1846.78,33.95,37.46,1775.36,1295.95,479.41,Normal
14472,PED-114471,20240526,9,6,25,2,4,447.27,1789.07,35.76,18.5,1734.8,955.87,778.93,Normal
14473,PED-114472,20240526,14,4,69,3,16,8.14,130.25,6.63,1.75,121.86,49.39,72.47,Normal
14474,PED-114473,20240526,12,10,32,2,4,997.75,3991.01,64.32,83.08,3843.61,2564.19,1279.43,Normal
